Rndrng_NPI,Rndrng_Prvdr_Last_Org_Name,Rndrng_Prvdr_First_Name,Rndrng_Prvdr_MI,Rndrng_Prvdr_Crdntls,Rndrng_Prvdr_Ent_Cd,Rndrng_Prvdr_St1,Rndrng_Prvdr_St2,Rndrng_Prvdr_City,Rndrng_Prvdr_State_Abrvtn,Rndrng_Prvdr_State_FIPS,Rndrng_Prvdr_Zip5,Rndrng_Prvdr_RUCA,Rndrng_Prvdr_RUCA_Desc,Rndrng_Prvdr_Cntry,Rndrng_Prvdr_Type,Rndrng_Prvdr_Mdcr_Prtcptg_Ind,HCPCS_Cd,HCPCS_Desc,HCPCS_Drug_Ind,Place_Of_Srvc,Tot_Benes,Tot_Srvcs,Tot_Bene_Day_Srvcs,Avg_Sbmtd_Chrg,Avg_Mdcr_Alowd_Amt,Avg_Mdcr_Pymt_Amt,Avg_Mdcr_Stdzd_Amt,year
1770712879,Bress,Aaron,,DO,I,5444 S Green St,,Murray,UT,49,84123,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Diagnostic Radiology,Y,61624,"Occlusion of abnormal artery, accessed through the skin",N,F,21,23.0,23,3226.02,1129.67,906.93,920.54,2021
1770841132,Male,Shailesh,,M.D.,I,2100 Stantonsburg Rd,,Greenville,NC,37,27834,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurology,Y,61624,"Occlusion of abnormal artery, accessed through the skin",N,F,14,16.0,16,4010.3125,1093.726875,878.053125,920.539375,2021
1770879892,Brinjikji,Waleed,,M.D.,I,200 1st St Sw,,Rochester,MN,27,55905,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Diagnostic Radiology,Y,61624,"Occlusion of abnormal artery, accessed through the skin",N,F,32,36.0,32,1037.2588889,1011.5102778,811.61916667,856.605,2021
1770879892,Brinjikji,Waleed,,M.D.,I,200 1st St Sw,,Rochester,MN,27,55905,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Diagnostic Radiology,Y,61626,"Occlusion of head or neck artery, accessed through the skin",N,F,12,12.0,12,832.38,842.44,675.96,707.43,2021
1780630384,Spinos,Efstathios,,M.D.,I,2602 Buford Rd,,Richmond,VA,51,23235,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Interventional Radiology,Y,61624,"Occlusion of abnormal artery, accessed through the skin",N,F,11,13.0,12,2909.11,1078.9023077,865.92,814.32230769,2021
1780649590,Replogle,Robert,E,MD,I,601 Elmwood Ave,,Rochester,NY,36,14642,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61624,"Occlusion of abnormal artery, accessed through the skin",N,F,12,15.0,12,2656.0,1075.0686667,861.288,767.268,2021
1780674382,Liu,Ai-Hsi,,MD,I,110 Irving St Nw,,Washington,DC,11,20010,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Diagnostic Radiology,Y,61624,"Occlusion of abnormal artery, accessed through the skin",N,F,15,18.0,16,2976.0,1277.9288889,1025.9133333,869.39888889,2021
1780692996,Paulsen,Richard,,M.D.,I,401 N Senate Ave,,Indianapolis,IN,18,46204,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Diagnostic Radiology,Y,61624,"Occlusion of abnormal artery, accessed through the skin",N,F,18,20.0,18,2520.0,1035.3525,831.0115,851.4995,2021
1780764670,Gandhi,Dheeraj,,MD,I,"22 S Greene St, Dept Of Radiology",,Baltimore,MD,24,21201,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Interventional Radiology,Y,61624,"Occlusion of abnormal artery, accessed through the skin",N,F,17,17.0,17,5244.0,1282.5,1017.0970588,911.17764706,2021
1780836528,Greenberg,Edward,D,M.D.,I,2722 Merrilee Dr,Ste 230,Fairfax,VA,51,22031,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Interventional Radiology,Y,61624,"Occlusion of abnormal artery, accessed through the skin",N,F,22,26.0,22,9000.0,1233.2507692,986.93692308,837.74346154,2021
1780857979,Chatterjee,Arindam,R,MD,I,510 S Kingshighway Blvd,Dept Radiology,Saint Louis,MO,29,63110,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Diagnostic Radiology,Y,61624,"Occlusion of abnormal artery, accessed through the skin",N,F,13,13.0,13,4178.0,1154.9307692,926.46307692,885.13384615,2021
1780995001,Ahmad,Ahmad,M,MD,I,29275 Northwestern Hwy,Ste 100,Southfield,MI,26,48034,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurology,Y,61624,"Occlusion of abnormal artery, accessed through the skin",N,F,20,22.0,22,12512.0,1306.1218182,1047.8759091,931.9,2021
1790040632,Savastano,Luis,E,M.D.,I,400 Parnassus Ave # A808,,San Francisco,CA,06,94143,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61624,"Occlusion of abnormal artery, accessed through the skin",N,F,11,11.0,11,2245.9363636,993.23727273,800.82818182,941.45181818,2021
1790782860,Hellinger,Frank,R,MD,I,1605 W Fairbanks Ave.,,Winter Park,FL,12,32789,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Interventional Radiology,Y,61623,Balloon occlusion of head or neck artery,N,F,13,13.0,13,2194.0,541.99615385,433.59538462,406.24692308,2021
1790782860,Hellinger,Frank,R,MD,I,1605 W Fairbanks Ave.,,Winter Park,FL,12,32789,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Interventional Radiology,Y,61624,"Occlusion of abnormal artery, accessed through the skin",N,F,16,17.0,17,4414.0,1237.08,989.66,897.53058824,2021
1790915973,Sandhu,Divyajot,S,M.D.,I,1210 W 18th St Ste 100,,Sioux Falls,SD,46,57104,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurology,Y,61624,"Occlusion of abnormal artery, accessed through the skin",N,F,11,13.0,12,5008.0,1025.3561538,822.77923077,849.72923077,2021
1790941052,Hassan,Ameer,E,DO,I,2121 Pease St,Suite 1d,Harlingen,TX,48,78550,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurology,Y,61624,"Occlusion of abnormal artery, accessed through the skin",N,F,13,17.0,14,3023.0,988.62647059,790.90117647,809.11647059,2021
1801117585,Wallace,Adam,N,MD,I,2301 N Lake Dr Ste 1104,,Milwaukee,WI,55,53211,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Diagnostic Radiology,Y,61624,"Occlusion of abnormal artery, accessed through the skin",N,F,12,12.0,12,4598.3125,1027.3,808.30666667,907.27666667,2021
1811036825,Carlson,Andrew,P,MD,I,1 University Of New Mexico,Msc 10 5615 (Department Of Neurosurgery),Albuquerque,NM,35,87131,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61624,"Occlusion of abnormal artery, accessed through the skin",N,F,23,26.0,23,4146.3076923,1068.5003846,849.01807692,825.08730769,2021
1811144124,Moussavi,Mohammad,,MD,I,501 Seaview Ave,,Staten Island,NY,36,10305,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurology,Y,61624,"Occlusion of abnormal artery, accessed through the skin",N,F,13,13.0,13,5309.0,1602.99,1285.94,920.54,2021
1821090747,Boulos,Alan,S,M.D.,I,47 New Scotland Ave,,Albany,NY,36,12208,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61624,"Occlusion of abnormal artery, accessed through the skin",N,F,14,15.0,14,4883.0,1010.018,809.254,797.8,2021
1821222712,Starke,Robert,M,M.D.,I,1095 Nw 14th Ter,,Miami,FL,12,33136,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61624,"Occlusion of abnormal artery, accessed through the skin",N,F,17,20.0,20,5668.05,1503.439,1203.712,920.54,2021
1831331347,Singer,Justin,A,M.D.,I,25 Michigan St Ne Ste 6100,,Grand Rapids,MI,26,49503,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61624,"Occlusion of abnormal artery, accessed through the skin",N,F,18,19.0,19,3220.2631579,1156.34,927.4,920.90105263,2021
1841282043,Martin,Coleman,O,MD,I,200 Hawkins Dr,,Iowa City,IA,19,52242,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurology,Y,61624,"Occlusion of abnormal artery, accessed through the skin",N,F,17,21.0,20,4729.0,1124.1519048,901.4047619,898.75761905,2021
1841426400,Kim,Jae,H,M.D.,I,909 Fulton St Se,,Minneapolis,MN,27,55455,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurology,Y,61624,"Occlusion of abnormal artery, accessed through the skin",N,F,19,21.0,19,5008.0,1015.5909524,814.94333333,848.61047619,2021
1841426400,Kim,Jae,H,M.D.,I,909 Fulton St Se,,Minneapolis,MN,27,55455,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurology,Y,61626,"Occlusion of head or neck artery, accessed through the skin",N,F,19,22.0,19,3770.6363636,781.96454545,627.47772727,627.04772727,2021
1851355150,Shaff,Darryn,I,M.D.,I,1200 S Cedar Crest Blvd,,Allentown,PA,42,18103,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Interventional Radiology,Y,61624,"Occlusion of abnormal artery, accessed through the skin",N,F,22,22.0,22,2850.0,1149.4431818,921.11863636,919.49727273,2021
1851399687,Bernard,Joe,D,MD,I,225 Baldwin Ave,,Charlotte,NC,37,28204,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61624,"Occlusion of abnormal artery, accessed through the skin",N,F,20,22.0,20,4557.0454545,1058.6295455,854.99318182,867.53181818,2021
1861417792,Kostanian,Varoujan,,M.D.,I,3196 S Maryland Pkwy Ste 202,,Las Vegas,NV,32,89109,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Diagnostic Radiology,Y,61624,"Occlusion of abnormal artery, accessed through the skin",N,F,12,13.0,12,3535.0,1211.0292308,972.07692308,885.13384615,2021
1861453417,Diaz,Orlando,M,M.D.,I,12951 South Fwy,,Houston,TX,48,77047,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Diagnostic Radiology,Y,61624,"Occlusion of abnormal artery, accessed through the skin",N,F,11,11.0,11,12037.0,1201.92,964.63,920.54,2021
1861698789,Boo,Sohyun,,M.D.,I,1 Medical Center Dr,Department Of Radiology,Morgantown,WV,54,26505,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Interventional Radiology,Y,61624,"Occlusion of abnormal artery, accessed through the skin",N,F,26,26.0,26,3358.0,1183.28,949.28,902.83692308,2021
1861746935,Hadi,Samir,S,MBCHB,I,1836 South Ave,,La Crosse,WI,55,54601,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Diagnostic Radiology,Y,61624,"Occlusion of abnormal artery, accessed through the skin",N,F,13,14.0,14,13552.0,1257.08,1008.57,920.54,2021
1861750713,Cord,Branden,J,"MD, PHD",I,3160 Folsom Blvd Ste 3900,,Sacramento,CA,6,95816,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61624,"Occlusion of abnormal artery, accessed through the skin",N,F,33,39.0,38,4104.0,1083.1,866.01205128,847.67846154,2021
1871715995,Geraghty,Scott,,MD,I,800 Biesterfield Rd Ste 610,,Elk Grove Village,IL,17,60007,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Diagnostic Radiology,Y,61624,"Occlusion of abnormal artery, accessed through the skin",N,F,12,16.0,13,3519.0,1193.33,954.661875,747.93875,2021
1871769331,Badruddin,Aamir,,M.D.,I,901 Macarthur Blvd,,Munster,IN,18,46321,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neuropsychiatry,Y,61624,"Occlusion of abnormal artery, accessed through the skin",N,F,12,13.0,12,2295.7692308,956.94461538,771.79461538,867.43153846,2021
1881037620,Patel,Pratit,,MD,I,2 Capital Way Ste 456,,Pennington,NJ,34,8534,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurology,Y,61624,"Occlusion of abnormal artery, accessed through the skin",N,F,14,15.0,15,36359.0,1243.2586667,992.65933333,916.63,2021
1881822682,Kansagra,Akash,P,MD,I,11199 Sorrento Valley Rd Ste 203,,San Diego,CA,6,92121,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Diagnostic Radiology,Y,61624,"Occlusion of abnormal artery, accessed through the skin",N,F,13,14.0,13,4178.0,1117.9835714,896.825,887.66357143,2021
1891731949,Bauer,Andrew,M,M.D.,I,1000 N Lincoln Blvd Ste 4000,,Oklahoma City,OK,40,73104,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61624,"Occlusion of abnormal artery, accessed through the skin",N,F,15,16.0,15,3932.25,1054.47625,846.00125,890.01875,2021
1891739348,Malek,Reza,,MD,I,701 E El Camino Real Fl 3,,Mountain View,CA,6,94040,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Interventional Radiology,Y,61624,"Occlusion of abnormal artery, accessed through the skin",N,F,11,12.0,11,3800.0,1191.3616667,953.09083333,843.82833333,2021
1891744389,Hasan,Emad,M,M.D,I,200 Hawkins Dr,,Iowa City,IA,19,52242,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61624,"Occlusion of abnormal artery, accessed through the skin",N,F,14,16.0,16,8551.0,1041.11,830.90375,918.593125,2021
1891759528,Welch,Babu,G,MD,I,5323 Harry Hines Blvd,,Dallas,TX,48,75390,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61624,"Occlusion of abnormal artery, accessed through the skin",N,F,18,23.0,21,4816.0,1036.8113043,829.45086957,820.48130435,2021
1902033566,Kohler,Nathan,,"M.D., PH.D.",I,5153 N 9th Ave Ste 302,,Pensacola,FL,12,32504,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61624,"Occlusion of abnormal artery, accessed through the skin",N,F,27,39.0,30,3094.6,1105.2838462,886.41230769,799.07615385,2021
1902878903,Mccullough,Michael,,,I,3800 Reservoir Rd Nw,,Washington,DC,11,20007,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Diagnostic Radiology,Y,61624,"Occlusion of abnormal artery, accessed through the skin",N,F,18,22.0,19,2976.0,1260.8445455,1012.1981818,857.77590909,2021
1912171620,Nimjee,Shahid,M,"M.D., PH.D.",I,300 W 10th Ave,,Columbus,OH,39,43210,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61624,"Occlusion of abnormal artery, accessed through the skin",N,F,13,15.0,14,5080.0,1088.7806667,871.02466667,859.17066667,2021
1922023720,Zauner,Alois,,MD,I,2403 Castillo St Ste 203,,Santa Barbara,CA,06,93105,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61624,"Occlusion of abnormal artery, accessed through the skin",N,F,25,31.0,27,4237.5483871,1076.6935484,861.35290323,833.05870968,2021
1922023720,Zauner,Alois,,MD,I,2403 Castillo St Ste 203,,Santa Barbara,CA,06,93105,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61635,Insertion of stents in blood vessel of head,N,F,15,15.0,15,4427.0,1499.46,1199.57,1162.09,2021
1922292259,Miley,Jefferson,T,M.D.,I,1400 N Interstate 35,Ste 300,Austin,TX,48,78701,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurology,Y,61624,"Occlusion of abnormal artery, accessed through the skin",N,F,12,19.0,12,3495.0,905.16368421,724.73736842,581.39368421,2021
1922376573,Hussain,Mohammed,A,M.D.,I,3243 E Murdock St Ste 104,,Wichita,KS,20,67208,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurology,Y,61624,"Occlusion of abnormal artery, accessed through the skin",N,F,11,16.0,12,3209.0,915.98625,735.046875,776.7025,2021
1942257944,Delgado,Josser,E,M.D.,I,7595 Anagram Dr,,Eden Prairie,MN,27,55344,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Diagnostic Radiology,Y,61624,"Occlusion of abnormal artery, accessed through the skin",N,F,12,12.0,12,3093.4166667,1028.1458333,820.6,926.445,2021
1942401013,Sivapatham,Thinesh,,M.D.,I,4755 Ogletown Stanton Rd Suite 1e10,,Newark,DE,10,19713,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Interventional Radiology,Y,61624,"Occlusion of abnormal artery, accessed through the skin",N,F,13,13.0,13,3406.9323077,1173.7507692,941.85384615,920.54,2021
1942418660,Gaughen,John,R,MD,I,500 Martha Jefferson Dr Fl 4,,Charlottesville,VA,51,22911,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurology,Y,61624,"Occlusion of abnormal artery, accessed through the skin",N,F,13,14.0,13,2335.0,1116.265,893.775,887.83428571,2021
1952387235,Graham,Cole,B,M.D.,I,1210 W Faris Rd,,Greenville,SC,45,29605,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Diagnostic Radiology,Y,61624,"Occlusion of abnormal artery, accessed through the skin",N,F,16,18.0,18,2529.0,1104.71,886.73,737.78555556,2021
1952437097,James Iv,Robert,F,MD,I,544 Centre View Blvd,,Crestview Hills,KY,21,41017,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61624,"Occlusion of abnormal artery, accessed through the skin",N,F,15,16.0,15,3130.15625,1052.28,842.98,913.268125,2021
1952505521,Hauck,Erik,F,"MD, PHD",I,2301 Erwin Rd,Department Of Neurosurgery,Durham,NC,37,27710,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61624,"Occlusion of abnormal artery, accessed through the skin",N,F,16,16.0,16,8572.0,1050.0,840.0,934.923125,2021
1952568271,Bohnstedt,Bradley,,M.D.,I,355 W 16th St Ste 5100,,Indianapolis,IN,18,46202,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61624,"Occlusion of abnormal artery, accessed through the skin",N,F,24,27.0,27,3082.0,1046.5,837.2,920.54,2021
1952622565,Kicielinski,Kimberly,P,M.D.,I,171 Ashley Ave,,Charleston,SC,45,29425,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61624,"Occlusion of abnormal artery, accessed through the skin",N,F,20,24.0,23,8320.5,1061.8345833,851.83416667,901.36166667,2021
1962449033,Wilseck,Jeffrey,M,DO,I,3601 W 13 Mile Rd,,Royal Oak,MI,26,48073,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Interventional Radiology,Y,61624,"Occlusion of abnormal artery, accessed through the skin",N,F,12,13.0,13,2990.0,1302.54,1044.88,920.54,2021
1962639757,Fortes,Manuel,C,M.D.,I,2722 Merrilee Dr Ste 230,,Fairfax,VA,51,22031,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Interventional Radiology,Y,61624,"Occlusion of abnormal artery, accessed through the skin",N,F,17,23.0,17,9391.3043478,1172.4347826,940.4,800.46956522,2021
1972506178,Kvamme,Peter,,MD,I,1924 Alcoa Hwy # U107,,Knoxville,TN,47,37920,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Interventional Radiology,Y,61624,"Occlusion of abnormal artery, accessed through the skin",N,F,14,15.0,15,3531.2,1049.19,837.626,913.43733333,2021
1972525541,Thomas,Ajith,J,M.D.,I,110 Francis Street,Suite 3b,Boston,MA,25,2215,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Thoracic Surgery,Y,61624,"Occlusion of abnormal artery, accessed through the skin",N,F,13,15.0,13,3682.9333333,1166.9186667,935.95266667,797.80133333,2021
